name_raw,position,season,resolved,player_id,method,score,note,price
Tony Gonzalez,TE,2012,Tony Gonzalez,,override-unmatched,100,not in Sleeper's player database,1
Vinater,K,2018,Adam Vinatieri,,override-unmatched,100,not in Sleeper's player database,1
Vinatieri,K,2017,Adam Vinatieri,,override-unmatched,100,not in Sleeper's player database,2
49ers D,DEF,2012,49ers,,team,,,3
49ers D/ST,DEF,2020,49ers,,team,,,2
49ers D/ST,DEF,2013,49ers,,team,,,1
9ers D/ST,DEF,2014,49ers,,team,,,4
Bears,DEF,2019,Bears,,team,,,5
Bears,DEF,2012,Bears,,team,,,1
Bears D/ST,DEF,2020,Bears,,team,,,1
Bears D/ST,DEF,2014,Bears,,team,,,1
Bears D/ST,DEF,2013,Bears,,team,,,1
Bengals,DEF,2016,Bengals,,team,,,2
Bengals D/ST,DEF,2020,Bengals,,team,,,1
Bengals D/ST,DEF,2014,Bengals,,team,,,2
Bengals D/ST,DEF,2013,Bengals,,team,,,1
Bills,DEF,2019,Bills,,team,,,2
Bills,DEF,2016,Bills,,team,,,1
Bills,DEF,2015,Bills,,team,,,3
Bills,DEF,2012,Bills,,team,,,1
Bills D/ST,DEF,2020,Bills,,team,,,3
Bills D/ST,DEF,2017,Bills,,team,,,1
Broncos,DEF,2019,Broncos,,team,,,1
Broncos,DEF,2018,Broncos,,team,,,2
Broncos,DEF,2016,Broncos,,team,,,3
Broncos,DEF,2015,Broncos,,team,,,1
Broncos D/ST,DEF,2017,Broncos,,team,,,3
Broncos D/ST,DEF,2014,Broncos,,team,,,1
Broncos D/ST,DEF,2013,Broncos,,team,,,1
Browns,DEF,2019,Browns,,team,,,1
Bucs D/ST,DEF,2013,Buccaneers,,team,,,1
Cardinals,DEF,2018,Cardinals,,team,,,1
Cardinals D,DEF,2016,Cardinals,,team,,,1
Cardinals D/ST,DEF,2014,Cardinals,,team,,,1
Cardinals D/ST,DEF,2013,Cardinals,,team,,,1
Cards D,DEF,2017,Cardinals,,team,,,1
Chargers,DEF,2019,Chargers,,team,,,1
Chargers,DEF,2018,Chargers,,team,,,1
Chargers D/ST,DEF,2020,Chargers,,team,,,1
Chiefs,DEF,2016,Chiefs,,team,,,1
Chiefs D/ST,DEF,2014,Chiefs,,team,,,1
Colts D,DEF,2017,Colts,,team,,,1
Colts D/ST,DEF,2020,Colts,,team,,,2
Cowboys,DEF,2019,Cowboys,,team,,,1
Dolphins,DEF,2015,Dolphins,,team,,,1
Eagles,DEF,2019,Eagles,,team,,,1
Eagles,DEF,2018,Eagles,,team,,,3
Eagles,DEF,2012,Eagles,,team,,,1
Falcons D,DEF,2017,Falcons,,team,,,1
Falcons D/ST,DEF,2013,Falcons,,team,,,1
Jags,DEF,2019,Jaguars,,team,,,1
Jags,DEF,2018,Jaguars,,team,,,3
Jets,DEF,2019,Jets,,team,,,1
Jets,DEF,2015,Jets,,team,,,1
Jets,DEF,2012,Jets,,team,,,1
Lions,DEF,2015,Lions,,team,,,1
Lions,DEF,2012,Lions,,team,,,1
Packers,DEF,2016,Packers,,team,,,1
Panthers,DEF,2016,Panthers,,team,,,2
Panthers,DEF,2015,Panthers,,team,,,1
Panthers D,DEF,2017,Panthers,,team,,,2
Panthers D/ST,DEF,2014,Panthers,,team,,,3
Patriots D/ST,DEF,2020,Patriots,,team,,,2
Pats,DEF,2016,Patriots,,team,,,1
Rams,DEF,2019,Rams,,team,,,2
Rams,DEF,2018,Rams,,team,,,2
Rams,DEF,2015,Rams,,team,,,1
Rams D/ST,DEF,2014,Rams,,team,,,1
Ravens,DEF,2019,Ravens,,team,,,1
Ravens,DEF,2018,Ravens,,team,,,1
Ravens,DEF,2012,Ravens,,team,,,1
Ravens D,DEF,2017,Ravens,,team,,,1
Ravens D/ST,DEF,2020,Ravens,,team,,,2
Ravens D/ST,DEF,2014,Ravens,,team,,,1
Saints,DEF,2018,Saints,,team,,,1
Saints D/ST,DEF,2020,Saints,,team,,,1
SeaHawks,DEF,2012,Seahawks,,team,,,1
Seahawks,DEF,2016,Seahawks,,team,,,4
Seahawks,DEF,2015,Seahawks,,team,,,3
Seahawks D,DEF,2017,Seahawks,,team,,,2
Seahawks D,DEF,2014,Seahawks,,team,,,7
Seahawks D/ST,DEF,2013,Seahawks,,team,,,3
Steelers D,DEF,2012,Steelers,,team,,,1
Steelers D/ST,DEF,2020,Steelers,,team,,,3
Steelers D/ST,DEF,2017,Steelers,,team,,,1
Steelers D/ST,DEF,2013,Steelers,,team,,,1
Texans,DEF,2018,Texans,,team,,,2
Texans,DEF,2015,Texans,,team,,,2
Texans,DEF,2012,Texans,,team,,,2
Texans D,DEF,2017,Texans,,team,,,2
Texans D,DEF,2016,Texans,,team,,,2
Texans D/ST,DEF,2013,Texans,,team,,,1
Titans,DEF,2018,Titans,,team,,,1
Titans,DEF,2015,Titans,,team,,,1
VIkings,DEF,2019,Vikings,,team,,,1
Vikings,DEF,2018,Vikings,,team,,,3
Vikings,DEF,2016,Vikings,,team,,,1
Vikings D,DEF,2017,Vikings,,team,,,2
Alex Henery,K,2012,Alex Henery,,unresolved,,,2
Andre Brown,WR,2013,Andre Brown,,unresolved,,,3
Bernard Scott,RB,2012,Bernard Scott,,unresolved,,,1
Chad Johnson,WR,2012,Chad Johnson,,unresolved,,,1
David Akers,K,2012,David Akers,,unresolved,,,2
David Wilson,RB,2013,David Wilson,,unresolved,,,30
David Wilson,RB,2012,David Wilson,,unresolved,,,2
Isaac Redman,RB,2013,Isaac Redman,,unresolved,,,1
Isaac Redman,RB,2012,Isaac Redman,,unresolved,,,2
Jonathan Baldwin,WR,2012,Jonathan Baldwin,,unresolved,,,1
L. Taliefero,RB,2015,L. Taliefero,,unresolved,,,2
Laurent Robinson,WR,2012,Laurent Robinson,,unresolved,,,2
Marcel Reece,RB,2014,Marcel Reece,,unresolved,,,1
Michael Bush,RB,2012,Michael Bush,,unresolved,,,5
Michael Turner,RB,2013,Michael Turner,,unresolved,,,1
Michael Turner,RB,2012,Michael Turner,,unresolved,,,29
Nate Burleson,WR,2012,Nate Burleson,,unresolved,,,1
Nyheim Hines,RB,2020,Nyheim Hines,,unresolved,,,1
Nyheim Hines,RB,2019,Nyheim Hines,,unresolved,,,1
Randy Moss,WR,2012,Randy Moss,,unresolved,,,3
Rob Bironas,K,2012,Rob Bironas,,unresolved,,,39
Titus Young,WR,2012,Titus Young,,unresolved,,,2
