season,draft_id,pick_no,roster_id,picked_by,manager,player_id,first_name,last_name,position,nfl_team,amount
2021,731686011016421376,1,7,621896714877599744,Steven,4029,Dalvin,Cook,RB,MIN,71
2021,731686011016421376,2,8,734157966206455808,Ankit,4035,Alvin,Kamara,RB,NO,68
2021,731686011016421376,3,1,622284153274048512,Aidan,947,Julio,Jones,WR,TEN,16
2021,731686011016421376,4,3,683108507217653760,Jake,4034,Christian,McCaffrey,RB,CAR,85
2021,731686011016421376,5,10,735661741740056576,Ryan,3164,Ezekiel,Elliott,RB,DAL,60
2021,731686011016421376,6,2,611688251123699712,Ben,1466,Travis,Kelce,TE,KC,45
2021,731686011016421376,7,7,621896714877599744,Steven,167,Tom,Brady,QB,TB,6
2021,731686011016421376,8,9,622238358105575424,Tommy,4663,Austin,Ekeler,RB,LAC,42
2021,731686011016421376,9,8,734157966206455808,Ankit,3321,Tyreek,Hill,WR,KC,45
2021,731686011016421376,10,4,473908924727160832,Rohaan,5927,Terry,McLaurin,WR,WAS,30
2021,731686011016421376,11,5,622233730559348736,Joe,2133,Davante,Adams,WR,GB,46
2021,731686011016421376,12,7,621896714877599744,Steven,4866,Saquon,Barkley,RB,NYG,53
2021,731686011016421376,13,5,622233730559348736,Joe,4046,Patrick,Mahomes,QB,KC,25
2021,731686011016421376,14,4,473908924727160832,Rohaan,3198,Derrick,Henry,RB,TEN,69
2021,731686011016421376,15,6,732065507691356160,Oleg,6955,James,Robinson,RB,JAX,36
2021,731686011016421376,16,1,622284153274048512,Aidan,1479,Keenan,Allen,WR,LAC,29
2021,731686011016421376,17,7,621896714877599744,Steven,6790,D'Andre,Swift,RB,DET,41
2021,731686011016421376,18,2,611688251123699712,Ben,5916,Darrell,Henderson,RB,LAR,31
2021,731686011016421376,19,6,732065507691356160,Oleg,4988,Nick,Chubb,RB,CLE,59
2021,731686011016421376,20,5,622233730559348736,Joe,5846,DK,Metcalf,WR,SEA,33
2021,731686011016421376,21,2,611688251123699712,Ben,4217,George,Kittle,TE,SF,21
2021,731686011016421376,22,10,735661741740056576,Ryan,6813,Jonathan,Taylor,RB,IND,44
2021,731686011016421376,23,1,622284153274048512,Aidan,4199,Aaron,Jones,RB,GB,57
2021,731686011016421376,24,9,622238358105575424,Tommy,TB,Tampa Bay,Buccaneers,DEF,TB,5
2021,731686011016421376,25,4,473908924727160832,Rohaan,1264,Justin,Tucker,K,BAL,4
2021,731686011016421376,26,9,622238358105575424,Tommy,4227,Harrison,Butker,K,KC,3
2021,731686011016421376,27,7,621896714877599744,Steven,7607,Michael,Carter,RB,NYJ,8
2021,731686011016421376,28,4,473908924727160832,Rohaan,2449,Stefon,Diggs,WR,BUF,40
2021,731686011016421376,29,9,622238358105575424,Tommy,4981,Calvin,Ridley,WR,ATL,34
2021,731686011016421376,30,9,622238358105575424,Tommy,6786,CeeDee,Lamb,WR,DAL,32
2021,731686011016421376,31,6,732065507691356160,Oleg,5859,A.J.,Brown,WR,TEN,31
2021,731686011016421376,32,3,683108507217653760,Jake,1426,DeAndre,Hopkins,WR,ARI,37
2021,731686011016421376,33,3,683108507217653760,Jake,2505,Darren,Waller,TE,LV,23
2021,731686011016421376,34,1,622284153274048512,Aidan,7528,Najee,Harris,RB,PIT,38
2021,731686011016421376,35,9,622238358105575424,Tommy,6945,Antonio,Gibson,RB,WAS,40
2021,731686011016421376,36,7,621896714877599744,Steven,391,Ryan,Succop,K,TB,2
2021,731686011016421376,37,10,735661741740056576,Ryan,6794,Justin,Jefferson,WR,MIN,33
2021,731686011016421376,38,4,473908924727160832,Rohaan,4984,Josh,Allen,QB,BUF,19
2021,731686011016421376,39,1,622284153274048512,Aidan,1992,Allen,Robinson,WR,CHI,17
2021,731686011016421376,40,2,611688251123699712,Ben,5849,Kyler,Murray,QB,ARI,16
2021,731686011016421376,41,9,622238358105575424,Tommy,6806,J.K.,Dobbins,RB,BAL,24
2021,731686011016421376,42,8,734157966206455808,Ankit,4018,Joe,Mixon,RB,CIN,36
2021,731686011016421376,43,1,622284153274048512,Aidan,7553,Kyle,Pitts,TE,ATL,10
2021,731686011016421376,44,3,683108507217653760,Jake,1352,Robert,Woods,WR,LAR,21
2021,731686011016421376,45,9,622238358105575424,Tommy,3294,Dak,Prescott,QB,DAL,9
2021,731686011016421376,46,10,735661741740056576,Ryan,7042,Tyler,Bass,K,BUF,1
2021,731686011016421376,47,10,735661741740056576,Ryan,6801,Tee,Higgins,WR,CIN,14
2021,731686011016421376,48,2,611688251123699712,Ben,6820,Clyde,Edwards-Helaire,RB,KC,29
2021,731686011016421376,49,6,732065507691356160,Oleg,7588,Javonte,Williams,RB,DEN,12
2021,731686011016421376,50,5,622233730559348736,Joe,5844,T.J.,Hockenson,TE,DET,7
2021,731686011016421376,51,6,732065507691356160,Oleg,5892,David,Montgomery,RB,CHI,24
2021,731686011016421376,52,4,473908924727160832,Rohaan,4273,Chris,Carson,RB,SEA,26
2021,731686011016421376,53,2,611688251123699712,Ben,2216,Mike,Evans,WR,TB,22
2021,731686011016421376,54,10,735661741740056576,Ryan,2309,Amari,Cooper,WR,DAL,17
2021,731686011016421376,55,7,621896714877599744,Steven,5857,Noah,Fant,TE,DEN,4
2021,731686011016421376,56,6,732065507691356160,Oleg,LAR,Los Angeles,Rams,DEF,LAR,4
2021,731686011016421376,57,2,611688251123699712,Ben,1689,Adam,Thielen,WR,MIN,16
2021,731686011016421376,58,5,622233730559348736,Joe,5850,Josh,Jacobs,RB,LV,21
2021,731686011016421376,59,5,622233730559348736,Joe,5890,Damien,Harris,RB,NE,7
2021,731686011016421376,60,10,735661741740056576,Ryan,5012,Mark,Andrews,TE,BAL,7
2021,731686011016421376,61,8,734157966206455808,Ankit,4039,Cooper,Kupp,WR,LAR,16
2021,731686011016421376,62,6,732065507691356160,Oleg,4666,Younghoe,Koo,K,ATL,2
2021,731686011016421376,63,7,621896714877599744,Steven,3199,Michael,Thomas,WR,NO,4
2021,731686011016421376,64,5,622233730559348736,Joe,6151,Miles,Sanders,RB,PHI,15
2021,731686011016421376,65,8,734157966206455808,Ankit,3271,Tyler,Higbee,TE,LAR,4
2021,731686011016421376,66,10,735661741740056576,Ryan,4983,D.J.,Moore,WR,CAR,9
2021,731686011016421376,67,1,622284153274048512,Aidan,6803,Brandon,Aiyuk,WR,SF,8
2021,731686011016421376,68,8,734157966206455808,Ankit,4881,Lamar,Jackson,QB,BAL,7
2021,731686011016421376,69,1,622284153274048512,Aidan,4098,Kareem,Hunt,RB,CLE,11
2021,731686011016421376,70,8,734157966206455808,Ankit,4037,Chris,Godwin,WR,TB,9
2021,731686011016421376,71,6,732065507691356160,Oleg,2374,Tyler,Lockett,WR,SEA,7
2021,731686011016421376,72,3,683108507217653760,Jake,5980,Myles,Gaskin,RB,MIA,5
2021,731686011016421376,73,6,732065507691356160,Oleg,1234,Russell,Wilson,QB,SEA,7
2021,731686011016421376,74,7,621896714877599744,Steven,1110,T.Y.,Hilton,WR,IND,1
2021,731686011016421376,75,2,611688251123699712,Ben,6819,Michael,Pittman,WR,IND,2
2021,731686011016421376,76,5,622233730559348736,Joe,SF,San Francisco,49ers,DEF,SF,2
2021,731686011016421376,77,10,735661741740056576,Ryan,4068,Mike,Williams,WR,LAC,3
2021,731686011016421376,78,3,683108507217653760,Jake,5937,Diontae,Johnson,WR,PIT,4
2021,731686011016421376,79,3,683108507217653760,Jake,2431,Mike,Davis,RB,ATL,13
2021,731686011016421376,80,2,611688251123699712,Ben,5000,Chase,Edmonds,RB,ARI,5
2021,731686011016421376,81,6,732065507691356160,Oleg,4985,Rashaad,Penny,RB,SEA,2
2021,731686011016421376,82,10,735661741740056576,Ryan,4131,Kenny,Golladay,WR,NYG,3
2021,731686011016421376,83,8,734157966206455808,Ankit,6886,Chase,Claypool,WR,PIT,6
2021,731686011016421376,84,2,611688251123699712,Ben,4951,D.J.,Chark,WR,JAX,2
2021,731686011016421376,85,1,622284153274048512,Aidan,4149,Jamaal,Williams,RB,DET,3
2021,731686011016421376,86,5,622233730559348736,Joe,6797,Justin,Herbert,QB,LAC,4
2021,731686011016421376,87,5,622233730559348736,Joe,5119,Jason,Sanders,K,MIA,2
2021,731686011016421376,88,8,734157966206455808,Ankit,59,Mason,Crosby,K,GB,1
2021,731686011016421376,89,5,622233730559348736,Joe,6845,Zack,Moss,RB,BUF,4
2021,731686011016421376,90,3,683108507217653760,Jake,DEN,Denver,Broncos,DEF,DEN,1
2021,731686011016421376,91,4,473908924727160832,Rohaan,WAS,Washington,Football Team,DEF,WAS,1
2021,731686011016421376,92,6,732065507691356160,Oleg,6783,Jerry,Jeudy,WR,DEN,3
2021,731686011016421376,93,2,611688251123699712,Ben,5095,Daniel,Carlson,K,LV,1
2021,731686011016421376,94,5,622233730559348736,Joe,2078,Odell,Beckham,WR,CLE,6
2021,731686011016421376,95,4,473908924727160832,Rohaan,6126,Irv,Smith,TE,MIN,2
2021,731686011016421376,96,10,735661741740056576,Ryan,96,Aaron,Rodgers,QB,GB,3
2021,731686011016421376,97,5,622233730559348736,Joe,2749,Raheem,Mostert,RB,SF,8
2021,731686011016421376,98,2,611688251123699712,Ben,7564,Ja'Marr,Chase,WR,CIN,5
2021,731686011016421376,99,3,683108507217653760,Jake,421,Matthew,Stafford,QB,LAR,2
2021,731686011016421376,100,5,622233730559348736,Joe,536,Antonio,Brown,WR,TB,4
2021,731686011016421376,101,7,621896714877599744,Steven,1825,Jarvis,Landry,WR,CLE,2
2021,731686011016421376,102,6,732065507691356160,Oleg,2251,Logan,Thomas,TE,WAS,3
2021,731686011016421376,103,2,611688251123699712,Ben,BAL,Baltimore,Ravens,DEF,BAL,1
2021,731686011016421376,104,7,621896714877599744,Steven,PIT,Pittsburgh,Steelers,DEF,PIT,1
2021,731686011016421376,105,9,622238358105575424,Tommy,2325,Nelson,Agholor,WR,NE,1
2021,731686011016421376,106,5,622233730559348736,Joe,NE,New England,Patriots,DEF,NE,2
2021,731686011016421376,107,5,622233730559348736,Joe,7593,Trey,Sermon,RB,SF,6
2021,731686011016421376,108,8,734157966206455808,Ankit,MIA,Miami,Dolphins,DEF,MIA,1
2021,731686011016421376,109,6,732065507691356160,Oleg,6904,Jalen,Hurts,QB,PHI,2
2021,731686011016421376,110,3,683108507217653760,Jake,7594,Chuba,Hubbard,RB,CAR,1
2021,731686011016421376,111,4,473908924727160832,Rohaan,3157,Will,Fuller,WR,MIA,1
2021,731686011016421376,112,6,732065507691356160,Oleg,7526,Jaylen,Waddle,WR,MIA,1
2021,731686011016421376,113,5,622233730559348736,Joe,3242,Kenyan,Drake,RB,LV,3
2021,731686011016421376,114,1,622284153274048512,Aidan,2320,Melvin,Gordon,RB,DEN,3
2021,731686011016421376,115,9,622238358105575424,Tommy,5022,Dallas,Goedert,TE,PHI,3
2021,731686011016421376,116,7,621896714877599744,Steven,3969,Leonard,Fournette,RB,TB,2
2021,731686011016421376,117,8,734157966206455808,Ankit,NO,New Orleans,Saints,DEF,NO,1
2021,731686011016421376,118,1,622284153274048512,Aidan,1049,Ryan,Tannehill,QB,TEN,1
2021,731686011016421376,119,6,732065507691356160,Oleg,4036,Corey,Davis,WR,NYJ,2
2021,731686011016421376,120,3,683108507217653760,Jake,3423,Robby,Anderson,WR,CAR,2
2021,731686011016421376,121,6,732065507691356160,Oleg,7090,Darnell,Mooney,WR,CHI,1
2021,731686011016421376,122,6,732065507691356160,Oleg,6828,A.J.,Dillon,RB,GB,3
2021,731686011016421376,123,7,621896714877599744,Steven,5987,Alexander,Mattison,RB,MIN,1
2021,731686011016421376,124,1,622284153274048512,Aidan,5045,Courtland,Sutton,WR,DEN,2
2021,731686011016421376,125,10,735661741740056576,Ryan,5052,Ronald,Jones,RB,TB,1
2021,731686011016421376,126,8,734157966206455808,Ankit,5170,Phillip,Lindsay,RB,HOU,1
2021,731686011016421376,127,1,622284153274048512,Aidan,7525,DeVonta,Smith,WR,PHI,1
2021,731686011016421376,128,3,683108507217653760,Jake,5967,Tony,Pollard,RB,DAL,1
2021,731686011016421376,129,4,473908924727160832,Rohaan,5872,Deebo,Samuel,WR,SF,1
2021,731686011016421376,130,2,611688251123699712,Ben,1476,Latavius,Murray,RB,NO,1
2021,731686011016421376,131,7,621896714877599744,Steven,4040,JuJu,Smith-Schuster,WR,PIT,1
2021,731686011016421376,132,9,622238358105575424,Tommy,4137,James,Conner,RB,ARI,1
2021,731686011016421376,133,10,735661741740056576,Ryan,2391,David,Johnson,RB,HOU,1
2021,731686011016421376,134,8,734157966206455808,Ankit,7610,Trey,Lance,QB,SF,1
2021,731686011016421376,135,1,622284153274048512,Aidan,6989,Marquez,Callaway,WR,NO,1
2021,731686011016421376,136,3,683108507217653760,Jake,6039,Ty,Johnson,RB,NYJ,1
2021,731686011016421376,137,4,473908924727160832,Rohaan,6814,Laviska,Shenault,WR,JAX,1
2021,731686011016421376,138,2,611688251123699712,Ben,6789,Henry,Ruggs,WR,LV,1
2021,731686011016421376,139,7,621896714877599744,Steven,2197,Brandin,Cooks,WR,HOU,1
2021,731686011016421376,140,9,622238358105575424,Tommy,4082,Curtis,Samuel,WR,WAS,1
2021,731686011016421376,141,10,735661741740056576,Ryan,3225,Tyler,Boyd,WR,CIN,1
2021,731686011016421376,142,8,734157966206455808,Ankit,5248,Gus,Edwards,RB,BAL,1
2021,731686011016421376,143,1,622284153274048512,Aidan,3664,J.D.,McKissic,RB,WAS,1
2021,731686011016421376,144,3,683108507217653760,Jake,5038,Michael,Gallup,WR,DAL,1
2021,731686011016421376,145,4,473908924727160832,Rohaan,5347,Nyheim,Hines,RB,IND,1
2021,731686011016421376,146,2,611688251123699712,Ben,5110,Russell,Gage,WR,ATL,1
2021,731686011016421376,147,7,621896714877599744,Steven,515,Rob,Gronkowski,TE,TB,1
2021,731686011016421376,148,9,622238358105575424,Tommy,5917,Mecole,Hardman,WR,KC,1
2021,731686011016421376,149,10,735661741740056576,Ryan,6130,Devin,Singletary,RB,BUF,1
2021,731686011016421376,150,8,734157966206455808,Ankit,1386,Giovani,Bernard,RB,TB,1
2021,731686011016421376,151,1,622284153274048512,Aidan,BUF,Buffalo,Bills,DEF,BUF,1
2021,731686011016421376,152,3,683108507217653760,Jake,2747,Jason,Myers,K,SEA,1
2021,731686011016421376,153,4,473908924727160832,Rohaan,5848,Marquise,Brown,WR,BAL,1
2021,731686011016421376,154,2,611688251123699712,Ben,3209,Devontae,Booker,RB,NYG,1
2021,731686011016421376,155,7,621896714877599744,Steven,2378,Tevin,Coleman,RB,NYJ,1
2021,731686011016421376,156,9,622238358105575424,Tommy,1067,Marvin,Jones,WR,JAX,1
2021,731686011016421376,157,10,735661741740056576,Ryan,4602,Robert,Tonyan,TE,GB,1
2021,731686011016421376,158,8,734157966206455808,Ankit,7591,Justin,Fields,QB,CHI,1
2021,731686011016421376,159,1,622284153274048512,Aidan,7062,Rodrigo,Blankenship,K,IND,1
2021,731686011016421376,160,3,683108507217653760,Jake,6770,Joe,Burrow,QB,CIN,1
2021,731686011016421376,161,4,473908924727160832,Rohaan,2319,DeVante,Parker,WR,MIA,1
2021,731686011016421376,162,9,622238358105575424,Tommy,4152,Marlon,Mack,RB,IND,1
2021,731686011016421376,163,10,735661741740056576,Ryan,GB,Green Bay,Packers,DEF,GB,1
2021,731686011016421376,164,8,734157966206455808,Ankit,6869,Adam,Trautman,TE,NO,1
2021,731686011016421376,165,3,683108507217653760,Jake,7596,Elijah,Moore,WR,NYJ,1
2021,731686011016421376,166,4,473908924727160832,Rohaan,7523,Trevor,Lawrence,QB,JAX,1
2021,731686011016421376,167,9,622238358105575424,Tommy,5131,Justin,Jackson,RB,LAC,1
2021,731686011016421376,168,4,473908924727160832,Rohaan,5026,Tre'Quan,Smith,WR,NO,1
2021,731686011016421376,169,9,622238358105575424,Tommy,24,Matt,Ryan,QB,ATL,1
2021,731686011016421376,170,4,473908924727160832,Rohaan,7601,Rondale,Moore,WR,ARI,1
2022,870121996992839680,1,6,740989628160614400,Alex,6904,Jalen,Hurts,QB,PHI,12
2022,870121996992839680,2,6,740989628160614400,Alex,4034,Christian,McCaffrey,RB,CAR,72
2022,870121996992839680,3,6,740989628160614400,Alex,7607,Michael,Carter,RB,NYJ,3
2022,870121996992839680,4,6,740989628160614400,Alex,2309,Amari,Cooper,WR,CLE,3
2022,870121996992839680,5,6,740989628160614400,Alex,5045,Courtland,Sutton,WR,DEN,17
2022,870121996992839680,6,6,740989628160614400,Alex,8155,Breece,Hall,RB,NYJ,11
2022,870121996992839680,7,6,740989628160614400,Alex,5012,Mark,Andrews,TE,BAL,40
2022,870121996992839680,8,6,740989628160614400,Alex,5001,Dalton,Schultz,TE,DAL,5
2022,870121996992839680,9,6,740989628160614400,Alex,1433,Brandon,McManus,K,DEN,1
2022,870121996992839680,10,6,740989628160614400,Alex,PIT,Pittsburgh,Steelers,DEF,PIT,1
2022,870121996992839680,11,6,740989628160614400,Alex,7543,Travis,Etienne,RB,JAX,19
2022,870121996992839680,12,6,740989628160614400,Alex,1535,Cordarrelle,Patterson,RB,ATL,4
2022,870121996992839680,13,6,740989628160614400,Alex,4950,Christian,Kirk,WR,JAX,2
2022,870121996992839680,14,6,740989628160614400,Alex,7525,DeVonta,Smith,WR,PHI,2
2022,870121996992839680,15,6,740989628160614400,Alex,1352,Robert,Woods,WR,TEN,3
2022,870121996992839680,16,6,740989628160614400,Alex,2374,Tyler,Lockett,WR,SEA,3
2022,870121996992839680,17,6,740989628160614400,Alex,4985,Rashaad,Penny,RB,SEA,2
2022,870121996992839680,18,1,622284153274048512,Aidan,4881,Lamar,Jackson,QB,BAL,13
2022,870121996992839680,19,1,622284153274048512,Aidan,4866,Saquon,Barkley,RB,NYG,37
2022,870121996992839680,20,1,622284153274048512,Aidan,5000,Chase,Edmonds,RB,MIA,5
2022,870121996992839680,21,1,622284153274048512,Aidan,6794,Justin,Jefferson,WR,MIN,64
2022,870121996992839680,22,1,622284153274048512,Aidan,6819,Michael,Pittman,WR,IND,34
2022,870121996992839680,23,1,622284153274048512,Aidan,7553,Kyle,Pitts,TE,ATL,29
2022,870121996992839680,24,1,622284153274048512,Aidan,6828,AJ,Dillon,RB,GB,6
2022,870121996992839680,25,1,622284153274048512,Aidan,6803,Brandon,Aiyuk,WR,SF,3
2022,870121996992839680,26,1,622284153274048512,Aidan,7042,Tyler,Bass,K,BUF,1
2022,870121996992839680,27,1,622284153274048512,Aidan,BUF,Buffalo,Bills,DEF,BUF,1
2022,870121996992839680,28,1,622284153274048512,Aidan,8151,Kenneth,Walker,RB,SEA,1
2022,870121996992839680,29,1,622284153274048512,Aidan,8168,Skyy,Moore,WR,KC,1
2022,870121996992839680,30,1,622284153274048512,Aidan,4149,Jamaal,Williams,RB,DET,1
2022,870121996992839680,31,1,622284153274048512,Aidan,8121,Romeo,Doubs,WR,GB,1
2022,870121996992839680,32,1,622284153274048512,Aidan,8211,Tyrion,Davis-Price,RB,SF,1
2022,870121996992839680,33,1,622284153274048512,Aidan,947,Julio,Jones,WR,TB,1
2022,870121996992839680,34,1,622284153274048512,Aidan,7523,Trevor,Lawrence,QB,JAX,1
2022,870121996992839680,35,2,611688251123699712,Ben,4046,Patrick,Mahomes,QB,KC,13
2022,870121996992839680,36,2,611688251123699712,Ben,3198,Derrick,Henry,RB,TEN,55
2022,870121996992839680,37,2,611688251123699712,Ben,4029,Dalvin,Cook,RB,MIN,54
2022,870121996992839680,38,2,611688251123699712,Ben,1479,Keenan,Allen,WR,LAC,26
2022,870121996992839680,39,2,611688251123699712,Ben,5848,Marquise,Brown,WR,ARI,9
2022,870121996992839680,40,2,611688251123699712,Ben,6945,Antonio,Gibson,RB,WAS,9
2022,870121996992839680,41,2,611688251123699712,Ben,5844,T.J.,Hockenson,TE,DET,2
2022,870121996992839680,42,2,611688251123699712,Ben,1992,Allen,Robinson,WR,LAR,7
2022,870121996992839680,43,2,611688251123699712,Ben,4227,Harrison,Butker,K,KC,2
2022,870121996992839680,44,2,611688251123699712,Ben,DAL,Dallas,Cowboys,DEF,DAL,1
2022,870121996992839680,45,2,611688251123699712,Ben,5850,Josh,Jacobs,RB,LV,9
2022,870121996992839680,46,2,611688251123699712,Ben,1426,DeAndre,Hopkins,WR,ARI,4
2022,870121996992839680,47,2,611688251123699712,Ben,5955,Hunter,Renfrow,WR,LV,4
2022,870121996992839680,48,2,611688251123699712,Ben,8146,Garrett,Wilson,WR,NYJ,1
2022,870121996992839680,49,2,611688251123699712,Ben,7608,Khalil,Herbert,RB,CHI,1
2022,870121996992839680,50,2,611688251123699712,Ben,6886,Chase,Claypool,WR,PIT,2
2022,870121996992839680,51,2,611688251123699712,Ben,8205,Isiah,Pacheco,RB,KC,1
2022,870121996992839680,52,5,622233730559348736,Joe,421,Matthew,Stafford,QB,LAR,1
2022,870121996992839680,53,5,622233730559348736,Joe,4199,Aaron,Jones,RB,GB,37
2022,870121996992839680,54,5,622233730559348736,Joe,6820,Clyde,Edwards-Helaire,RB,KC,10
2022,870121996992839680,55,5,622233730559348736,Joe,4039,Cooper,Kupp,WR,LAR,64
2022,870121996992839680,56,5,622233730559348736,Joe,5937,Diontae,Johnson,WR,PIT,20
2022,870121996992839680,57,5,622233730559348736,Joe,5846,DK,Metcalf,WR,SEA,8
2022,870121996992839680,58,5,622233730559348736,Joe,4040,JuJu,Smith-Schuster,WR,KC,8
2022,870121996992839680,59,5,622233730559348736,Joe,1466,Travis,Kelce,TE,KC,40
2022,870121996992839680,60,5,622233730559348736,Joe,3678,Wil,Lutz,K,NO,1
2022,870121996992839680,61,5,622233730559348736,Joe,DEN,Denver,Broncos,DEF,DEN,1
2022,870121996992839680,62,5,622233730559348736,Joe,6955,James,Robinson,RB,JAX,1
2022,870121996992839680,63,5,622233730559348736,Joe,1689,Adam,Thielen,WR,MIN,4
2022,870121996992839680,64,5,622233730559348736,Joe,5347,Nyheim,Hines,RB,IND,1
2022,870121996992839680,65,5,622233730559348736,Joe,167,Tom,Brady,QB,TB,1
2022,870121996992839680,66,5,622233730559348736,Joe,6951,Eno,Benjamin,RB,ARI,1
2022,870121996992839680,67,5,622233730559348736,Joe,8132,Tyler,Allgeier,RB,ATL,1
2022,870121996992839680,68,5,622233730559348736,Joe,3423,Robbie,Anderson,WR,CAR,1
2022,870121996992839680,69,10,735661741740056576,Ryan,4984,Josh,Allen,QB,BUF,16
2022,870121996992839680,70,10,735661741740056576,Ryan,6790,D'Andre,Swift,RB,DET,44
2022,870121996992839680,71,10,735661741740056576,Ryan,4018,Joe,Mixon,RB,CIN,50
2022,870121996992839680,72,10,735661741740056576,Ryan,6786,CeeDee,Lamb,WR,DAL,34
2022,870121996992839680,73,10,735661741740056576,Ryan,5927,Terry,McLaurin,WR,WAS,21
2022,870121996992839680,74,10,735661741740056576,Ryan,2505,Darren,Waller,TE,LV,15
2022,870121996992839680,75,10,735661741740056576,Ryan,5890,Damien,Harris,RB,NE,2
2022,870121996992839680,76,10,735661741740056576,Ryan,7547,Amon-Ra,St. Brown,WR,DET,8
2022,870121996992839680,77,10,735661741740056576,Ryan,5095,Daniel,Carlson,K,LV,1
2022,870121996992839680,78,10,735661741740056576,Ryan,NO,New Orleans,Saints,DEF,NO,1
2022,870121996992839680,79,10,735661741740056576,Ryan,4098,Kareem,Hunt,RB,CLE,2
2022,870121996992839680,80,10,735661741740056576,Ryan,5947,Jakobi,Meyers,WR,NE,1
2022,870121996992839680,81,10,735661741740056576,Ryan,5110,Russell,Gage,WR,TB,1
