season,manager,player,player_id,player_key,position,price,pick_no,row_order,name_raw,source
2013,Jake,Doug Martin,1195,id:1195,RB,54,,1199,Doug Martin,sheet
2013,Jake,Ronnie Hillman,1123,id:1123,RB,5,,1200,Ronnie Hillman,sheet
2013,Jake,Shane Vereen,814,id:814,RB,4,,1201,Shane Vereen,sheet
2013,Jake,Jimmy Graham,616,id:616,TE,34,,1202,Jimmy Graham,sheet
2013,Jake,Vincent Jackson,128,id:128,WR,25,,1203,Vincent Jackson,sheet
2013,Jake,Miles Austin,122,id:122,WR,3,,1204,Miles Austin,sheet
2013,Jake,Sidney Rice,14,id:14,WR,2,,1205,Sidney Rice,sheet
2013,Jake,Torrey Smith,826,id:826,WR,4,,1206,Torrey Smith,sheet
2013,Jake,Jordy Nelson,175,id:175,WR,3,,1207,Jordy Nelson,sheet
2013,Jake,Lance Moore,270,id:270,WR,2,,1208,Lance Moore,sheet
2013,Jake,Vincent Brown,891,id:891,WR,1,,1209,Vincent Brown,sheet
2013,Joe,Cardinals,,def:Cardinals,DEF,1,,1210,Cardinals D/ST,sheet
2013,Joe,Matt Prater,17,id:17,K,1,,1211,Matt Prater,sheet
2013,Joe,Aaron Rodgers,96,id:96,QB,43,,1212,Aaron Rodgers,sheet
2013,Joe,Chris Johnson,272,id:272,RB,32,,1213,Chris Johnson,sheet
2013,Joe,Lamar Miller,1048,id:1048,RB,14,,1214,Lamar Miller,sheet
2013,Joe,Ryan Mathews,571,id:571,RB,12,,1215,Ryan Mathews,sheet
2013,Joe,Bilal Powell,818,id:818,RB,1,,1216,Bilal Powell,sheet
2013,Joe,Antonio Gates,322,id:322,TE,1,,1217,Antonio Gates,sheet
2013,Joe,Calvin Johnson,240,id:240,WR,56,,1218,Calvin Johnson Jr.,sheet
2013,Joe,Roddy White,4,id:4,WR,25,,1219,Roddy White,sheet
2013,Joe,Hakeem Nicks,474,id:474,WR,5,,1220,Hakeem Nicks,sheet
2013,Joe,Pierre Garcon,269,id:269,WR,4,,1221,Pierre Garcon,sheet
2013,Joe,Aaron Dobson,1365,id:1365,WR,1,,1222,Erin Dobson,sheet
2013,Joe,Alshon Jeffery,1149,id:1149,WR,1,,1223,Alshon Jeffrey,sheet
2013,Joe,Pierre Thomas,34,id:34,WR,1,,1224,Pierre Thomas,sheet
2013,Joe,Justin Blackmon,1114,id:1114,WR,2,,1225,Justin Blackmon,sheet
2013,Oleg,Seahawks,,def:Seahawks,DEF,3,,1226,Seahawks D/ST,sheet
2013,Oleg,Sebastian Janikowski,118,id:118,K,1,,1227,Seabass,sheet
2013,Oleg,Peyton Manning,294,id:294,QB,27,,1228,Peyton Manning,sheet
2013,Oleg,Carson Palmer,91,id:91,QB,2,,1229,Carson Palmer,sheet
2013,Oleg,Alfred Morris,1170,id:1170,RB,45,,1230,Alfred Morris,sheet
2013,Oleg,Ahmad Bradshaw,78,id:78,RB,17,,1231,Ahmad Bradshaw,sheet
2013,Oleg,Eddie Lacy,1527,id:1527,RB,11,,1232,Eddie Lacy,sheet
2013,Oleg,Vick Ballard,1106,id:1106,RB,4,,1233,Vick Ballard,sheet
2013,Oleg,Kyle Rudolph,943,id:943,TE,3,,1234,Kyle Rudolph,sheet
2013,Oleg,Larry Fitzgerald,223,id:223,WR,27,,1235,Larry FItzgerald,sheet
2013,Oleg,Victor Cruz,719,id:719,WR,24,,1236,Victor Cruz,sheet
2013,Oleg,Danny Amendola,491,id:491,WR,24,,1237,Danny Amendola,sheet
2013,Oleg,Anquan Boldin,655,id:655,WR,7,,1238,Anquan Boldin,sheet
2013,Oleg,T.Y. Hilton,1110,id:1110,WR,3,,1239,T.Y. Hilton,sheet
2013,Oleg,Cordarrelle Patterson,1535,id:1535,WR,1,,1240,Cordarelle Patterson,sheet
2013,Oleg,Brandon Myers,397,id:397,WR,1,,1241,Brandon Myers,sheet
2013,Ryan,49ers,,def:49ers,DEF,1,,1242,49ers D/ST,sheet
2013,Ryan,Stephen Gostkowski,110,id:110,K,1,,1243,Ghostkowski,sheet
2013,Ryan,Jay Cutler,416,id:416,QB,1,,1244,Jay Cutler,sheet
2013,Ryan,Matt Ryan,24,id:24,QB,6,,1245,Matt Ryan,sheet
2013,Ryan,Matthew Stafford,421,id:421,QB,2,,1246,Matt Stafford,sheet
2013,Ryan,Arian Foster,669,id:669,RB,66,,1247,Arian Foster,sheet
2013,Ryan,Ray Rice,16,id:16,RB,54,,1248,Ray Rice,sheet
2013,Ryan,Darren McFadden,326,id:326,RB,21,,1249,Darren McFadden,sheet
2013,Ryan,Fred Jackson,228,id:228,RB,2,,1250,Fred Jackson,sheet
2013,Ryan,Mark Ingram,956,id:956,RB,1,,1251,Mark Ingram,sheet
2013,Ryan,Vernon Davis,200,id:200,TE,4,,1252,Vernon Davis,sheet
2013,Ryan,Wes Welker,177,id:177,WR,24,,1253,Wes Welker,sheet
2013,Ryan,Reggie Wayne,194,id:194,WR,8,,1254,Reggie Wayne,sheet
2013,Ryan,Antonio Brown,536,id:536,WR,6,,1255,Antonio Brown,sheet
2013,Ryan,Golden Tate,642,id:642,WR,2,,1256,Golden Tate,sheet
2013,Ryan,Josh Gordon,1244,id:1244,WR,1,,1257,Josh Gordon,sheet
2013,Steven,Bears,,def:Bears,DEF,1,,1258,Bears D/ST,sheet
2013,Steven,Phil Dawson,229,id:229,K,1,,1259,Phil Dawson,sheet
2013,Steven,Michael Vick,461,id:461,QB,6,,1260,Michael Vick,sheet
2013,Steven,Tom Brady,167,id:167,QB,22,,1261,Tom Brady,sheet
2013,Steven,Jamaal Charles,323,id:323,RB,54,,1262,Jamaal Charles,sheet
2013,Steven,Frank Gore,232,id:232,RB,31,,1263,Frank Gore,sheet
2013,Steven,Rashard Mendenhall,145,id:145,RB,4,,1264,Rashard Mendenhall,sheet
2013,Steven,Michael Turner,,name:michael turner|RB,RB,1,,1265,Michael Turner,sheet
2013,Steven,Isaac Redman,,name:isaac redman|RB,RB,1,,1266,Isaac Redman,sheet
2013,Steven,Jason Witten,23,id:23,TE,7,,1267,Jason Witten,sheet
2013,Steven,Julio Jones,947,id:947,WR,27,,1268,Julio Jones,sheet
2013,Steven,Andre Johnson,92,id:92,WR,21,,1269,Andre Johnson,sheet
2013,Steven,Marques Colston,201,id:201,WR,12,,1270,Marques Colston,sheet
2013,Steven,James Jones,253,id:253,WR,4,,1271,James Jones,sheet
2013,Steven,Kenny Britt,366,id:366,WR,3,,1272,Kenny Britt,sheet
2013,Steven,Greg Jennings,264,id:264,WR,5,,1273,Greg Jennings,sheet
2013,Zak,Bengals,,def:Bengals,DEF,1,,1274,Bengals D/ST,sheet
2013,Zak,Greg Zuerlein,1266,id:1266,K,1,,1275,Legatron,sheet
2013,Zak,Robert Griffin,1169,id:1169,QB,23,,1276,Robert Griffin III,sheet
2013,Zak,Andrew Luck,1111,id:1111,QB,6,,1277,Andrew Luck,sheet
2013,Zak,E.J. Manuel,1349,id:1349,QB,1,,1278,EJ Manuel,sheet
2013,Zak,Trent Richardson,1082,id:1082,RB,50,,1279,Trent Richardson,sheet
2013,Zak,Matt Forte,103,id:103,RB,40,,1280,Matt Forte,sheet
2013,Zak,Giovani Bernard,1386,id:1386,RB,18,,1281,Giovani Bernard,sheet
2013,Zak,Le'Veon Bell,1408,id:1408,RB,10,,1282,Le'Veon Bell,sheet
2013,Zak,Chris Ivory,717,id:717,RB,9,,1283,Chris Ivory,sheet
2013,Zak,Ben Tate,1004,id:1004,RB,4,,1284,Ben Tate,sheet
2013,Zak,Rob Gronkowski,515,id:515,TE,26,,1285,Gronk,sheet
2013,Zak,Jermichael Finley,,name:jermichael finley|TE,TE,2,,1286,Jermichael Finley,sheet
2013,Zak,Eric Decker,558,id:558,WR,7,,1287,Eric Decker,sheet
2013,Zak,Brian Hartline,339,id:339,WR,1,,1288,Brian Hartline,sheet
2013,Zak,Percy Harvin,429,id:429,WR,1,,1289,Percy Harvin,sheet
2012,Alex,Steelers,,def:Steelers,DEF,1,,1290,Steelers D,sheet
2012,Alex,Robbie Gould,49,id:49,K,1,,1291,Robbie Gould,sheet
2012,Alex,Drew Brees,289,id:289,QB,52,,1292,Drew Brees,sheet
2012,Alex,Marshawn Lynch,745,id:745,RB,32,,1293,Marshawn Lynch,sheet
2012,Alex,Jamaal Charles,323,id:323,RB,25,,1294,Jamal Charles,sheet
2012,Alex,Roy Helu,915,id:915,RB,9,,1295,Roy Helu,sheet
2012,Alex,Ben Tate,1004,id:1004,RB,4,,1296,Ben Tate,sheet
2012,Alex,Mark Ingram,956,id:956,RB,1,,1297,Mark Ingram,sheet
2012,Alex,Jonathan Dweyer,,name:jonathan dweyer|RB,RB,1,,1298,Jonathan Dweyer,sheet
2012,Alex,Jared Cook,367,id:367,TE,1,,1299,Jared Cook,sheet
2012,Alex,Roddy White,4,id:4,WR,38,,1300,Roddy White,sheet
2012,Alex,Julio Jones,947,id:947,WR,15,,1301,Julio Jones,sheet
2012,Alex,Brandon Lloyd,386,id:386,WR,9,,1302,Brandon Lloyd,sheet
2012,Alex,Marques Colston,201,id:201,WR,8,,1303,Marques Colston,sheet
2012,Alex,Laurent Robinson,,name:laurent robinson|WR,WR,2,,1304,Laurent Robinson,sheet
2012,Alex,Malcom Floyd,316,id:316,WR,1,,1305,Malcolm Floyd,sheet
2012,Ankit,49ers,,def:49ers,DEF,3,,1306,49ers D,sheet
2012,Ankit,Sebastian Janikowski,118,id:118,K,2,,1307,SeaBass,sheet
2012,Ankit,Tony Romo,142,id:142,QB,25,,1308,Tony Romo,sheet
2012,Ankit,Ryan Mathews,571,id:571,RB,47,,1309,Ryan Mathews,sheet
2012,Ankit,Adrian Peterson,184,id:184,RB,29,,1310,Adrian Peterson,sheet
2012,Ankit,Reggie Bush,179,id:179,RB,14,,1311,Reggie Bush,sheet
2012,Ankit,Toby Gerhart,604,id:604,RB,3,,1312,Toby Gerhart,sheet
2012,Ankit,LeGarrette Blount,730,id:730,RB,2,,1313,Laguerette Blount,sheet
2012,Ankit,Peyton Hillis,660,id:660,RB,1,,1314,Peyton Hillis,sheet
2012,Ankit,Michael Bush,,name:michael bush|RB,RB,5,,1315,Michael Bush,sheet
2012,Ankit,Antonio Gates,322,id:322,TE,13,,1316,Antonio Gates,sheet
2012,Ankit,Dez Bryant,574,id:574,WR,26,,1317,Dez Bryant,sheet
2012,Ankit,Brandon Marshall,648,id:648,WR,24,,1318,Brandon Marshall,sheet
2012,Ankit,T.O.,,name:to|WR,WR,2,,1319,T.O.,sheet
2012,Ankit,Chad Johnson,,name:chad johnson|WR,WR,1,,1320,Chad Johnson,sheet
2012,Ankit,Randy Moss,,name:randy moss|WR,WR,3,,1321,Randy Moss,sheet
2012,Ben,Eagles,,def:Eagles,DEF,1,,1322,Eagles,sheet
2012,Ben,Garrett Hartley,11,id:11,K,1,,1323,Garret Hartdley,sheet
2012,Ben,Matthew Stafford,421,id:421,QB,48,,1324,Matt Stafford,sheet
2012,Ben,Matt Flynn,144,id:144,QB,3,,1325,Matt Flynn,sheet
2012,Ben,Tim Tebow,559,id:559,QB,1,,1326,Tim Tebow,sheet
2012,Ben,Matt Forte,103,id:103,RB,40,,1327,Matt Forte,sheet
2012,Ben,Darren Sproles,246,id:246,RB,21,,1328,Darren Sproles,sheet
2012,Ben,David Wilson,,name:david wilson|RB,RB,2,,1329,David Wilson,sheet
2012,Ben,Shane Vereen,814,id:814,RB,1,,1330,Shane Vereen,sheet
2012,Ben,Jason Witten,23,id:23,TE,7,,1331,Jason Witten,sheet
2012,Ben,Tony Gonzalez,,name:tony gonzalez|TE,TE,1,,1332,Tony Gonzalez,sheet
2012,Ben,Andre Johnson,92,id:92,WR,37,,1333,Andre Johnson,sheet
2012,Ben,Wes Welker,177,id:177,WR,23,,1334,Wes Welker,sheet
2012,Ben,Torrey Smith,826,id:826,WR,12,,1335,Torrey Smith,sheet
2012,Ben,Vincent Brown,891,id:891,WR,1,,1336,Vincent Brown,sheet
2012,Ben,Jerome Simpson,321,id:321,WR,1,,1337,Jerome Simpson,sheet
2012,Rohaan,Bears,,def:Bears,DEF,1,,1338,Bears,sheet
2012,Rohaan,Mason Crosby,59,id:59,K,1,,1339,Mason Crosby,sheet
2012,Rohaan,Aaron Rodgers,96,id:96,QB,59,,1340,Aaron Rodgers,sheet
2012,Rohaan,Andrew Luck,1111,id:1111,QB,1,,1341,Andrew Luck,sheet
2012,Rohaan,Arian Foster,669,id:669,RB,63,,1342,Arian Foster,sheet
2012,Rohaan,Trent Richardson,1082,id:1082,RB,23,,1343,Trent Richardson,sheet
2012,Rohaan,Vernon Davis,200,id:200,TE,15,,1344,Vernon Davis,sheet
2012,Rohaan,Hakeem Nicks,474,id:474,WR,29,,1345,Hakeem Nicks,sheet
2012,Rohaan,Mario Manningham,68,id:68,WR,1,,1346,Mario Manningham,sheet
2012,Rohaan,Lance Moore,270,id:270,WR,1,,1347,Lance Moore,sheet
2012,Rohaan,Pierre Garcon,269,id:269,WR,1,,1348,Pierre Garcon,sheet
2012,Rohaan,Nate Washington,370,id:370,WR,1,,1349,Nate Washington,sheet
2012,Rohaan,Sidney Rice,14,id:14,WR,1,,1350,Sidney Rice,sheet
2012,Rohaan,Nate Burleson,,name:nate burleson|WR,WR,1,,1351,Nate Burleson,sheet
2012,Rohaan,James Jones,253,id:253,WR,1,,1352,James Jones,sheet
2012,Rohaan,Santana Moss,69,id:69,WR,1,,1353,Santana Moss,sheet
2012,Jake,Seahawks,,def:Seahawks,DEF,1,,1354,SeaHawks,sheet
2012,Jake,Dan Bailey,899,id:899,K,1,,1355,Dan Bailey,sheet
2012,Jake,Peyton Manning,294,id:294,QB,14,,1356,Peyton Manning,sheet
2012,Jake,Philip Rivers,331,id:331,QB,10,,1357,Phillip Rivers,sheet
2012,Jake,Maurice Jones-Drew,293,id:293,RB,46,,1358,MJD,sheet
2012,Jake,BenJarvus Green-Ellis,5820,id:5820,RB,18,,1359,Law Firm,sheet
2012,Jake,Ahmad Bradshaw,78,id:78,RB,16,,1360,Ahmad Bradshaw,sheet
2012,Jake,James Starks,762,id:762,RB,2,,1361,James Starks,sheet
2012,Jake,Bernard Scott,,name:bernard scott|RB,RB,1,,1362,Bernard Scott,sheet
2012,Jake,Brandon Jacobs,82,id:82,RB,1,,1363,Brandon Jacobs,sheet
2012,Jake,Aaron Hernandez,516,id:516,TE,4,,1364,Aaron Hernandez,sheet
2012,Jake,Martellus Bennett,40,id:40,TE,1,,1365,Marteless Bennet,sheet
2012,Jake,Larry Fitzgerald,223,id:223,WR,46,,1366,Larry Fitzgerald,sheet
2012,Jake,Greg Jennings,264,id:264,WR,37,,1367,Greg Jennings,sheet
2012,Jake,Rueben Randle,1164,id:1164,WR,1,,1368,Ruben Randel,sheet
2012,Jake,Jonathan Baldwin,,name:jonathan baldwin|WR,WR,1,,1369,Jonathan Baldwin,sheet
2012,Joe,Lions,,def:Lions,DEF,1,,1370,Lions,sheet
2012,Joe,David Akers,,name:david akers|K,K,2,,1371,David Akers,sheet
2012,Joe,Tom Brady,167,id:167,QB,55,,1372,Tom Brady,sheet
2012,Joe,Steven Jackson,57,id:57,RB,32,,1373,Steven Jackson,sheet
2012,Joe,Willis McGahee,300,id:300,RB,15,,1374,Willis Mcgahaee,sheet
2012,Joe,Donald Brown,377,id:377,RB,7,,1375,Donald Brown,sheet
2012,Joe,Kevin Smith,2295,id:2295,RB,2,,1376,Kevin Smith,sheet
2012,Joe,Jimmy Graham,616,id:616,TE,39,,1377,Jimmy Graham,sheet
2012,Joe,Fred Davis,98,id:98,TE,1,,1378,Fred Davis,sheet
2012,Joe,Miles Austin,122,id:122,WR,18,,1379,Miles Austin,sheet
2012,Joe,Demaryius Thomas,560,id:560,WR,10,,1380,Demariyus Thomas,sheet
2012,Joe,Eric Decker,558,id:558,WR,6,,1381,Eric Deker,sheet
2012,Joe,DeSean Jackson,147,id:147,WR,6,,1382,Desean Jackson,sheet
2012,Joe,Pierre Thomas,34,id:34,WR,3,,1383,Pierre Thomas,sheet
2012,Joe,Daniel Thomas,806,id:806,WR,2,,1384,Daniel Thomas,sheet
2012,Joe,Mike Williams,748,id:748,WR,1,,1385,Mike Williams,sheet
2012,Miller,Ravens,,def:Ravens,DEF,1,,1386,Ravens,sheet
2012,Miller,Rob Bironas,,name:rob bironas|K,K,39,,1387,Rob Bironas,sheet
2012,Miller,Eli Manning,188,id:188,QB,25,,1388,Eli Manning,sheet
2012,Miller,Jay Cutler,416,id:416,QB,1,,1389,Jay Cutler,sheet
2012,Miller,Darren McFadden,326,id:326,RB,37,,1390,Darren Mcfadden,sheet
2012,Miller,Michael Turner,,name:michael turner|RB,RB,29,,1391,Michael Turner,sheet
2012,Miller,Shonn Greene,348,id:348,RB,9,,1392,Shonne Greene,sheet
2012,Miller,Ryan Williams,974,id:974,RB,3,,1393,Ryan Williams,sheet
2012,Miller,Jacob Tamme,32,id:32,TE,5,,1394,Jacob Tamme,sheet
2012,Miller,Brandon Pettigrew,465,id:465,TE,2,,1395,Brandon Pettigrew,sheet
2012,Miller,Jeremy Maclin,411,id:411,WR,13,,1396,Jeremy Maclin,sheet
2012,Miller,Jordy Nelson,175,id:175,WR,13,,1397,Jordy Nelson,sheet
2012,Miller,Kenny Britt,366,id:366,WR,12,,1398,Kenny Britt,sheet
2012,Miller,Justin Blackmon,1114,id:1114,WR,5,,1399,Justin Blackmon,sheet
2012,Miller,Darrius Heyward-Bey,394,id:394,WR,3,,1400,Darius Hayward Bey,sheet
2012,Miller,Michael Crabtree,455,id:455,WR,3,,1401,Michael Crabtree,sheet
2012,Ryan,Jets,,def:Jets,DEF,1,,1402,Jets,sheet
2012,Ryan,Alex Henery,,name:alex henery|K,K,2,,1403,Alex Henery,sheet
2012,Ryan,Cam Newton,954,id:954,QB,28,,1404,Cam Newton,sheet
2012,Ryan,Ray Rice,16,id:16,RB,66,,1405,Ray Rice,sheet
2012,Ryan,Stevan Ridley,811,id:811,RB,2,,1406,Steven Ridley,sheet
2012,Ryan,Isaac Redman,,name:isaac redman|RB,RB,2,,1407,Isaac Redman,sheet
2012,Ryan,Doug Martin,1195,id:1195,RB,2,,1408,Doug Martin,sheet
2012,Ryan,Rashard Mendenhall,145,id:145,RB,2,,1409,Rashard Mendenhall,sheet
2012,Ryan,Rob Gronkowski,515,id:515,TE,37,,1410,Rob Gronkowski,sheet
2012,Ryan,Calvin Johnson,240,id:240,WR,47,,1411,Calvin Johnson,sheet
2012,Ryan,Titus Young,,name:titus young|WR,WR,2,,1412,Titus Young,sheet
2012,Ryan,Plax,,name:plax|WR,WR,1,,1413,Plax,sheet
2012,Ryan,Robert Meachem,230,id:230,WR,1,,1414,Robert Meacham,sheet
2012,Ryan,Antonio Brown,536,id:536,WR,3,,1415,Antonio Brown,sheet
2012,Ryan,Santonio Holmes,651,id:651,WR,2,,1416,Santonio Holmes,sheet
2012,Ryan,Denarius Moore,887,id:887,WR,2,,1417,Denarious Moore,sheet
2012,Steven,Texans,,def:Texans,DEF,2,,1418,Texans,sheet
2012,Steven,Stephen Gostkowski,110,id:110,K,2,,1419,Pats Kicker,sheet
2012,Steven,Matt Ryan,24,id:24,QB,3,,1420,Matt Ryan,sheet
2012,Steven,Andy Dalton,829,id:829,QB,2,,1421,Andy Dalton,sheet
2012,Steven,DeMarco Murray,904,id:904,RB,32,,1422,Demarco Murray,sheet
2012,Steven,Fred Jackson,228,id:228,RB,21,,1423,Fred Jackson,sheet
2012,Steven,Frank Gore,232,id:232,RB,19,,1424,Frank Gore,sheet
2012,Steven,Beanie Wells,,name:beanie wells|RB,RB,11,,1425,Beanie Wells,sheet
2012,Steven,C.J. Spiller,507,id:507,RB,7,,1426,C.J. Spiller,sheet
2012,Steven,Jahvid Best,592,id:592,RB,6,,1427,Jahvid Best,sheet
2012,Steven,Jermichael Finley,,name:jermichael finley|TE,TE,7,,1428,Jermichael Finley,sheet
2012,Steven,A.J. Green,830,id:830,WR,28,,1429,A.J. Green,sheet
2012,Steven,Victor Cruz,719,id:719,WR,21,,1430,Victor Cruz,sheet
2012,Steven,Mike Wallace,365,id:365,WR,20,,1431,Mike Wallace,sheet
2012,Steven,Steve Smith,169,id:169,WR,15,,1432,Steve Smith,sheet
2012,Steven,Anquan Boldin,655,id:655,WR,4,,1433,Aunquan Boldin,sheet
2012,Zak,Bills,,def:Bills,DEF,1,,1434,Bills,sheet
2012,Zak,Matt Prater,17,id:17,K,12,,1435,Matt Prater,sheet
2012,Zak,Michael Vick,461,id:461,QB,31,,1436,Michael Vick,sheet
2012,Zak,Robert Griffin,1169,id:1169,QB,3,,1437,RG 3,sheet
2012,Zak,LeSean McCoy,676,id:676,RB,56,,1438,Lesean Mccoy,sheet
2012,Zak,Chris Johnson,272,id:272,RB,48,,1439,Chris Johnson,sheet
2012,Zak,Jonathan Stewart,218,id:218,RB,3,,1440,Jonathan Stewart,sheet
2012,Zak,DeAngelo Williams,306,id:306,RB,9,,1441,Deangelo Williams,sheet
2012,Zak,Coby Fleener,1107,id:1107,TE,1,,1442,Coby Fleener,sheet
2012,Zak,Alshon Jeffery,1149,id:1149,WR,1,,1443,Awshawn Jeffery,sheet
2012,Zak,Dwayne Bowe,286,id:286,WR,13,,1444,Dwayne Bowe,sheet
2012,Zak,Steve Johnson,108,id:108,WR,5,,1445,Stevie Johnson,sheet
2012,Zak,Reggie Wayne,194,id:194,WR,2,,1446,Reggie Wayne,sheet
2012,Zak,Percy Harvin,429,id:429,WR,7,,1447,Percy Harvin,sheet
2012,Zak,Vincent Jackson,128,id:128,WR,7,,1448,Vincent Jackson,sheet
2012,Zak,Greg Little,835,id:835,WR,1,,1449,Greg Little,sheet
